<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
ЛУКОЙЛ;D;10/03/10;000000;1576;3256584
ЛУКОЙЛ;D;11/03/10;000000;1580;2012575
ЛУКОЙЛ;D;12/03/10;000000;1603.66;1901358
ЛУКОЙЛ;D;15/03/10;000000;1590.88;1497132
ЛУКОЙЛ;D;16/03/10;000000;1633.14;2322850
ЛУКОЙЛ;D;17/03/10;000000;1690.75;5911978
ЛУКОЙЛ;D;18/03/10;000000;1704.1;3635863
ЛУКОЙЛ;D;19/03/10;000000;1688.25;2510091
ЛУКОЙЛ;D;22/03/10;000000;1689.96;2575661
ЛУКОЙЛ;D;23/03/10;000000;1664;4120470
ЛУКОЙЛ;D;24/03/10;000000;1648.95;4428629
ЛУКОЙЛ;D;25/03/10;000000;1631.1;2988057
ЛУКОЙЛ;D;26/03/10;000000;1646;1762750
ЛУКОЙЛ;D;29/03/10;000000;1674.1;1200905
ЛУКОЙЛ;D;30/03/10;000000;1665;2028501
ЛУКОЙЛ;D;31/03/10;000000;1670.5;2042513
ЛУКОЙЛ;D;01/04/10;000000;1696;1570261
ЛУКОЙЛ;D;02/04/10;000000;1701;1031995
ЛУКОЙЛ;D;05/04/10;000000;1729.5;1357940
ЛУКОЙЛ;D;06/04/10;000000;1767.67;3735323
ЛУКОЙЛ;D;07/04/10;000000;1750.63;2361881
ЛУКОЙЛ;D;08/04/10;000000;1728.83;1956372
ЛУКОЙЛ;D;09/04/10;000000;1740.06;1231438
ЛУКОЙЛ;D;12/04/10;000000;1745.74;1335610
ЛУКОЙЛ;D;13/04/10;000000;1728.91;1644440
ЛУКОЙЛ;D;14/04/10;000000;1745.96;1799429
ЛУКОЙЛ;D;15/04/10;000000;1765.05;2331732
ЛУКОЙЛ;D;16/04/10;000000;1730;2697191
ЛУКОЙЛ;D;19/04/10;000000;1684.18;3102982
ЛУКОЙЛ;D;20/04/10;000000;1689.2;1760646
ЛУКОЙЛ;D;21/04/10;000000;1698.89;1652569
ЛУКОЙЛ;D;22/04/10;000000;1682.22;2367753
ЛУКОЙЛ;D;23/04/10;000000;1702.89;1516091
ЛУКОЙЛ;D;26/04/10;000000;1726;1326696
ЛУКОЙЛ;D;27/04/10;000000;1705;1424488
ЛУКОЙЛ;D;28/04/10;000000;1673.11;2696083
ЛУКОЙЛ;D;29/04/10;000000;1682;1715942
ЛУКОЙЛ;D;30/04/10;000000;1670.48;1680077
ЛУКОЙЛ;D;04/05/10;000000;1650;2329070
ЛУКОЙЛ;D;05/05/10;000000;1677;2229407
ЛУКОЙЛ;D;06/05/10;000000;1656.52;1813271
ЛУКОЙЛ;D;07/05/10;000000;1600.02;2295188
ЛУКОЙЛ;D;11/05/10;000000;1605.01;1883805
ЛУКОЙЛ;D;12/05/10;000000;1625.9;2111640
ЛУКОЙЛ;D;13/05/10;000000;1605.72;2350880
ЛУКОЙЛ;D;14/05/10;000000;1589.96;1934323
ЛУКОЙЛ;D;17/05/10;000000;1580;1766210
ЛУКОЙЛ;D;18/05/10;000000;1558.12;1899931
ЛУКОЙЛ;D;19/05/10;000000;1523.5;2291126
ЛУКОЙЛ;D;20/05/10;000000;1475;3137676
ЛУКОЙЛ;D;21/05/10;000000;1474.93;3039964
ЛУКОЙЛ;D;24/05/10;000000;1477.11;1383107
ЛУКОЙЛ;D;25/05/10;000000;1400.93;1936826
ЛУКОЙЛ;D;26/05/10;000000;1451.31;2083905
ЛУКОЙЛ;D;27/05/10;000000;1503.99;2607803
ЛУКОЙЛ;D;28/05/10;000000;1476.78;2083302
ЛУКОЙЛ;D;31/05/10;000000;1523.06;1044749
ЛУКОЙЛ;D;01/06/10;000000;1508.1;2119058
ЛУКОЙЛ;D;02/06/10;000000;1549.93;2583350
ЛУКОЙЛ;D;03/06/10;000000;1591;2334772
ЛУКОЙЛ;D;04/06/10;000000;1621.97;4274283
ЛУКОЙЛ;D;07/06/10;000000;1615;2296516
ЛУКОЙЛ;D;08/06/10;000000;1595;2674795
ЛУКОЙЛ;D;09/06/10;000000;1605.7;1912549
ЛУКОЙЛ;D;10/06/10;000000;1671.95;3976084
ЛУКОЙЛ;D;11/06/10;000000;1680;2629012
ЛУКОЙЛ;D;15/06/10;000000;1697.18;2016896
ЛУКОЙЛ;D;16/06/10;000000;1713;3118846
ЛУКОЙЛ;D;17/06/10;000000;1662.95;3361388
ЛУКОЙЛ;D;18/06/10;000000;1653.11;2219434
ЛУКОЙЛ;D;21/06/10;000000;1695.2;1594513
ЛУКОЙЛ;D;22/06/10;000000;1685;1318460
ЛУКОЙЛ;D;23/06/10;000000;1700;1955720
ЛУКОЙЛ;D;24/06/10;000000;1685.99;1521120
ЛУКОЙЛ;D;25/06/10;000000;1701.34;1947949
ЛУКОЙЛ;D;28/06/10;000000;1685;1629620
ЛУКОЙЛ;D;29/06/10;000000;1648.35;2051374
ЛУКОЙЛ;D;30/06/10;000000;1615;1776044
ЛУКОЙЛ;D;01/07/10;000000;1550.09;2399006
ЛУКОЙЛ;D;02/07/10;000000;1586.4;1570253
ЛУКОЙЛ;D;05/07/10;000000;1584.79;1059601
ЛУКОЙЛ;D;06/07/10;000000;1604;1308412
ЛУКОЙЛ;D;07/07/10;000000;1600.7;1520135
ЛУКОЙЛ;D;08/07/10;000000;1596.94;1251458
ЛУКОЙЛ;D;09/07/10;000000;1591.94;813841
ЛУКОЙЛ;D;12/07/10;000000;1625.23;1194028
ЛУКОЙЛ;D;13/07/10;000000;1659;1053467
ЛУКОЙЛ;D;14/07/10;000000;1631.82;1453297
ЛУКОЙЛ;D;15/07/10;000000;1609.7;1467977
ЛУКОЙЛ;D;16/07/10;000000;1592;1152387
ЛУКОЙЛ;D;19/07/10;000000;1593.04;963250
ЛУКОЙЛ;D;20/07/10;000000;1593;1174077
ЛУКОЙЛ;D;21/07/10;000000;1637.04;1429522
ЛУКОЙЛ;D;22/07/10;000000;1670;1323263
ЛУКОЙЛ;D;23/07/10;000000;1680;1070652
ЛУКОЙЛ;D;26/07/10;000000;1694.98;1072807
ЛУКОЙЛ;D;27/07/10;000000;1690.24;1295524
ЛУКОЙЛ;D;28/07/10;000000;1749.99;4743947
ЛУКОЙЛ;D;29/07/10;000000;1759.05;2388499
ЛУКОЙЛ;D;30/07/10;000000;1720;1505919
ЛУКОЙЛ;D;02/08/10;000000;1724.92;1539396
ЛУКОЙЛ;D;03/08/10;000000;1693.5;1892530
ЛУКОЙЛ;D;04/08/10;000000;1684.47;1443161
ЛУКОЙЛ;D;05/08/10;000000;1700;1345880
ЛУКОЙЛ;D;06/08/10;000000;1696;1171121
ЛУКОЙЛ;D;09/08/10;000000;1706.05;1075557
ЛУКОЙЛ;D;10/08/10;000000;1674.67;1371573
ЛУКОЙЛ;D;11/08/10;000000;1657;1513795
ЛУКОЙЛ;D;12/08/10;000000;1660;1242212
ЛУКОЙЛ;D;13/08/10;000000;1650.09;1215218
ЛУКОЙЛ;D;16/08/10;000000;1650;971283
ЛУКОЙЛ;D;17/08/10;000000;1652.01;1141360
ЛУКОЙЛ;D;18/08/10;000000;1650;796024
ЛУКОЙЛ;D;19/08/10;000000;1637.07;1437767
ЛУКОЙЛ;D;20/08/10;000000;1645.87;1742015
ЛУКОЙЛ;D;23/08/10;000000;1644;1112641
ЛУКОЙЛ;D;24/08/10;000000;1630;984131
ЛУКОЙЛ;D;25/08/10;000000;1638.3;993960
ЛУКОЙЛ;D;26/08/10;000000;1652.99;832248
ЛУКОЙЛ;D;27/08/10;000000;1668;1015630
ЛУКОЙЛ;D;30/08/10;000000;1655.08;730210
ЛУКОЙЛ;D;31/08/10;000000;1629.99;1315507
ЛУКОЙЛ;D;01/09/10;000000;1656.18;1631605
ЛУКОЙЛ;D;02/09/10;000000;1676;1202877
ЛУКОЙЛ;D;03/09/10;000000;1674.01;1121301
ЛУКОЙЛ;D;06/09/10;000000;1669.94;521050
ЛУКОЙЛ;D;07/09/10;000000;1671;1106158
ЛУКОЙЛ;D;08/09/10;000000;1678;1032035
ЛУКОЙЛ;D;09/09/10;000000;1715;1566753
ЛУКОЙЛ;D;10/09/10;000000;1713;869049
ЛУКОЙЛ;D;13/09/10;000000;1713.51;1026754
ЛУКОЙЛ;D;14/09/10;000000;1703;1209549
ЛУКОЙЛ;D;15/09/10;000000;1720.98;1409308
ЛУКОЙЛ;D;16/09/10;000000;1721.2;1156789
ЛУКОЙЛ;D;17/09/10;000000;1702;1092330
ЛУКОЙЛ;D;20/09/10;000000;1728.27;816905
ЛУКОЙЛ;D;21/09/10;000000;1743.3;1649533
ЛУКОЙЛ;D;22/09/10;000000;1798.05;4370964
ЛУКОЙЛ;D;23/09/10;000000;1797;2394896
ЛУКОЙЛ;D;24/09/10;000000;1802;1851089
ЛУКОЙЛ;D;27/09/10;000000;1728.96;3417101
ЛУКОЙЛ;D;28/09/10;000000;1724.85;3831718
ЛУКОЙЛ;D;29/09/10;000000;1708.17;1255272
ЛУКОЙЛ;D;30/09/10;000000;1733.04;1668922
ЛУКОЙЛ;D;01/10/10;000000;1749;1824333
ЛУКОЙЛ;D;04/10/10;000000;1740.01;1288714
ЛУКОЙЛ;D;05/10/10;000000;1754.1;1445985
ЛУКОЙЛ;D;06/10/10;000000;1760.58;1881951
ЛУКОЙЛ;D;07/10/10;000000;1742.95;1042886
ЛУКОЙЛ;D;08/10/10;000000;1728.5;1462195
ЛУКОЙЛ;D;11/10/10;000000;1750;965194
ЛУКОЙЛ;D;12/10/10;000000;1757.5;1161530
ЛУКОЙЛ;D;13/10/10;000000;1785;1957213
ЛУКОЙЛ;D;14/10/10;000000;1797;1289008
ЛУКОЙЛ;D;15/10/10;000000;1785;2897146
ЛУКОЙЛ;D;18/10/10;000000;1780.1;1499069
ЛУКОЙЛ;D;19/10/10;000000;1751.13;1545027
ЛУКОЙЛ;D;20/10/10;000000;1745.81;1323145
ЛУКОЙЛ;D;21/10/10;000000;1758.49;1770290
ЛУКОЙЛ;D;22/10/10;000000;1735;1507700
ЛУКОЙЛ;D;25/10/10;000000;1740.73;975407
ЛУКОЙЛ;D;26/10/10;000000;1740.85;1067615
ЛУКОЙЛ;D;27/10/10;000000;1730.99;1263872
ЛУКОЙЛ;D;28/10/10;000000;1709.05;1387148
ЛУКОЙЛ;D;29/10/10;000000;1734.13;1052411
ЛУКОЙЛ;D;01/11/10;000000;1750;1289153
ЛУКОЙЛ;D;02/11/10;000000;1758;837009
ЛУКОЙЛ;D;03/11/10;000000;1754.88;1279983
ЛУКОЙЛ;D;08/11/10;000000;1772;1170071
ЛУКОЙЛ;D;09/11/10;000000;1800;1610028
ЛУКОЙЛ;D;10/11/10;000000;1769.07;1212049
ЛУКОЙЛ;D;11/11/10;000000;1756;1025214
ЛУКОЙЛ;D;12/11/10;000000;1741.54;1277417
ЛУКОЙЛ;D;13/11/10;000000;1731.1;380120
ЛУКОЙЛ;D;15/11/10;000000;1748.34;1554273
ЛУКОЙЛ;D;16/11/10;000000;1719;1129279
ЛУКОЙЛ;D;17/11/10;000000;1724.9;1530445
ЛУКОЙЛ;D;18/11/10;000000;1732;1430788
ЛУКОЙЛ;D;19/11/10;000000;1745.64;1098222
ЛУКОЙЛ;D;22/11/10;000000;1722;1475826
ЛУКОЙЛ;D;23/11/10;000000;1701;1927210
ЛУКОЙЛ;D;24/11/10;000000;1727;2011208
ЛУКОЙЛ;D;25/11/10;000000;1723;1101881
ЛУКОЙЛ;D;26/11/10;000000;1713.35;1467702
ЛУКОЙЛ;D;29/11/10;000000;1682.9;1828943
ЛУКОЙЛ;D;30/11/10;000000;1735;3130403
ЛУКОЙЛ;D;01/12/10;000000;1790.03;3395172
ЛУКОЙЛ;D;02/12/10;000000;1798.01;2233700
ЛУКОЙЛ;D;03/12/10;000000;1812;2123559
ЛУКОЙЛ;D;06/12/10;000000;1846.78;2332286
ЛУКОЙЛ;D;07/12/10;000000;1816;2402847
ЛУКОЙЛ;D;08/12/10;000000;1779.49;1961142
ЛУКОЙЛ;D;09/12/10;000000;1785.23;4544810
ЛУКОЙЛ;D;10/12/10;000000;1770;1823048
ЛУКОЙЛ;D;13/12/10;000000;1761.88;1838830
ЛУКОЙЛ;D;14/12/10;000000;1743.4;2381997
ЛУКОЙЛ;D;15/12/10;000000;1757.8;2527635
ЛУКОЙЛ;D;16/12/10;000000;1753.09;1048565
ЛУКОЙЛ;D;17/12/10;000000;1761.9;1228914
ЛУКОЙЛ;D;20/12/10;000000;1743;1221770
ЛУКОЙЛ;D;21/12/10;000000;1751.05;1666409
ЛУКОЙЛ;D;22/12/10;000000;1762.05;1140383
ЛУКОЙЛ;D;23/12/10;000000;1760.86;824544
ЛУКОЙЛ;D;24/12/10;000000;1752;726243
ЛУКОЙЛ;D;27/12/10;000000;1735.7;429189
ЛУКОЙЛ;D;28/12/10;000000;1742.18;535703
ЛУКОЙЛ;D;29/12/10;000000;1745;611355
ЛУКОЙЛ;D;30/12/10;000000;1742;1116631
ЛУКОЙЛ;D;11/01/11;000000;1798;2381396
ЛУКОЙЛ;D;12/01/11;000000;1866;3266128
ЛУКОЙЛ;D;13/01/11;000000;1903;3863292
ЛУКОЙЛ;D;14/01/11;000000;1893;2139296
ЛУКОЙЛ;D;17/01/11;000000;1924.97;2228373
ЛУКОЙЛ;D;18/01/11;000000;1907;2201809
ЛУКОЙЛ;D;19/01/11;000000;1932.7;2361071
ЛУКОЙЛ;D;20/01/11;000000;1894;2081448
ЛУКОЙЛ;D;21/01/11;000000;1931;2030951
ЛУКОЙЛ;D;24/01/11;000000;1884;1951711
ЛУКОЙЛ;D;25/01/11;000000;1889.88;1657874
ЛУКОЙЛ;D;26/01/11;000000;1896.78;1844150
ЛУКОЙЛ;D;27/01/11;000000;1880.04;3445194
ЛУКОЙЛ;D;28/01/11;000000;1849.05;2016087
ЛУКОЙЛ;D;31/01/11;000000;1834.99;2243738
ЛУКОЙЛ;D;01/02/11;000000;1904;3028843
ЛУКОЙЛ;D;02/02/11;000000;1955;3863256
ЛУКОЙЛ;D;03/02/11;000000;1951;2342425
ЛУКОЙЛ;D;04/02/11;000000;1965;1923369
ЛУКОЙЛ;D;07/02/11;000000;1977.48;1492519
ЛУКОЙЛ;D;08/02/11;000000;1933.07;2644818
ЛУКОЙЛ;D;09/02/11;000000;1932;1810058
ЛУКОЙЛ;D;10/02/11;000000;1893.98;2148437
ЛУКОЙЛ;D;11/02/11;000000;1932.86;1533183
ЛУКОЙЛ;D;14/02/11;000000;1912.99;1274448
ЛУКОЙЛ;D;15/02/11;000000;1894.9;1492186
ЛУКОЙЛ;D;16/02/11;000000;1915.96;1169009
ЛУКОЙЛ;D;17/02/11;000000;1908.8;1653562
ЛУКОЙЛ;D;18/02/11;000000;1923.17;1123356
ЛУКОЙЛ;D;21/02/11;000000;1956.71;1589051
ЛУКОЙЛ;D;22/02/11;000000;1948.86;1845449
ЛУКОЙЛ;D;24/02/11;000000;1993;4343636
ЛУКОЙЛ;D;25/02/11;000000;2006.01;2230259
ЛУКОЙЛ;D;28/02/11;000000;2038.03;2507593
ЛУКОЙЛ;D;01/03/11;000000;2030;1790098
ЛУКОЙЛ;D;02/03/11;000000;2017;1672472
ЛУКОЙЛ;D;03/03/11;000000;2035;2061609
ЛУКОЙЛ;D;04/03/11;000000;2049.1;1803830
ЛУКОЙЛ;D;05/03/11;000000;2065.5;548876
ЛУКОЙЛ;D;09/03/11;000000;2042.1;2373862
ЛУКОЙЛ;D;10/03/11;000000;1983.5;2952047
ЛУКОЙЛ;D;11/03/11;000000;1991.5;2073647
ЛУКОЙЛ;D;14/03/11;000000;1975.4;2041373
ЛУКОЙЛ;D;15/03/11;000000;1927.7;3290448
ЛУКОЙЛ;D;16/03/11;000000;1934.8;2996375
ЛУКОЙЛ;D;17/03/11;000000;1989;2997037
ЛУКОЙЛ;D;18/03/11;000000;2012;2580121
ЛУКОЙЛ;D;21/03/11;000000;2012;1206878
ЛУКОЙЛ;D;22/03/11;000000;1971;2429270
ЛУКОЙЛ;D;23/03/11;000000;2016.3;1963076
ЛУКОЙЛ;D;24/03/11;000000;2051;3173473
ЛУКОЙЛ;D;25/03/11;000000;2046.3;1708989
ЛУКОЙЛ;D;28/03/11;000000;2027.5;1130427
ЛУКОЙЛ;D;29/03/11;000000;1995;2549640
ЛУКОЙЛ;D;30/03/11;000000;2032.5;2354012
ЛУКОЙЛ;D;31/03/11;000000;2032.7;1659359
ЛУКОЙЛ;D;01/04/11;000000;2057;2377519
ЛУКОЙЛ;D;04/04/11;000000;2059.9;2542926
ЛУКОЙЛ;D;05/04/11;000000;2050.1;2057113
ЛУКОЙЛ;D;06/04/11;000000;2070;2590630
ЛУКОЙЛ;D;07/04/11;000000;2035.2;1958544
ЛУКОЙЛ;D;08/04/11;000000;2047.1;1828526
ЛУКОЙЛ;D;11/04/11;000000;2027.6;1591595
ЛУКОЙЛ;D;12/04/11;000000;1980;2174607
ЛУКОЙЛ;D;13/04/11;000000;1992.1;1729335
ЛУКОЙЛ;D;14/04/11;000000;1951.2;2012427
ЛУКОЙЛ;D;15/04/11;000000;1965;1608385
ЛУКОЙЛ;D;18/04/11;000000;1899.9;2318395
ЛУКОЙЛ;D;19/04/11;000000;1949.9;1688635
ЛУКОЙЛ;D;20/04/11;000000;1973;1879964
ЛУКОЙЛ;D;21/04/11;000000;1953.9;1616530
ЛУКОЙЛ;D;22/04/11;000000;1954.1;912870
ЛУКОЙЛ;D;25/04/11;000000;1939.6;1949472
ЛУКОЙЛ;D;26/04/11;000000;1918;1853465
ЛУКОЙЛ;D;27/04/11;000000;1900;1757426
ЛУКОЙЛ;D;28/04/11;000000;1904;1341317
ЛУКОЙЛ;D;29/04/11;000000;1895.1;799669
ЛУКОЙЛ;D;03/05/11;000000;1868;1586665
ЛУКОЙЛ;D;04/05/11;000000;1828.7;2482056
ЛУКОЙЛ;D;05/05/11;000000;1806.7;2171913
ЛУКОЙЛ;D;06/05/11;000000;1863.5;2496706
ЛУКОЙЛ;D;10/05/11;000000;1803.3;3342680
ЛУКОЙЛ;D;11/05/11;000000;1777.5;2436817
ЛУКОЙЛ;D;12/05/11;000000;1723.8;2861290
ЛУКОЙЛ;D;13/05/11;000000;1733.4;1654759
ЛУКОЙЛ;D;16/05/11;000000;1738.9;2020570
ЛУКОЙЛ;D;17/05/11;000000;1742;2140645
ЛУКОЙЛ;D;18/05/11;000000;1744.9;1922192
ЛУКОЙЛ;D;19/05/11;000000;1747;1396726
ЛУКОЙЛ;D;20/05/11;000000;1711.2;1845897
ЛУКОЙЛ;D;23/05/11;000000;1702.9;1901075
ЛУКОЙЛ;D;24/05/11;000000;1720;1463146
ЛУКОЙЛ;D;25/05/11;000000;1749.5;1774127
ЛУКОЙЛ;D;26/05/11;000000;1728.4;1809372
ЛУКОЙЛ;D;27/05/11;000000;1757.4;1958836
ЛУКОЙЛ;D;30/05/11;000000;1753;716743
ЛУКОЙЛ;D;31/05/11;000000;1850;2659387
ЛУКОЙЛ;D;01/06/11;000000;1768.5;3250740
ЛУКОЙЛ;D;02/06/11;000000;1785;1928994
ЛУКОЙЛ;D;03/06/11;000000;1744.5;2365830
ЛУКОЙЛ;D;06/06/11;000000;1759;1582842
ЛУКОЙЛ;D;07/06/11;000000;1795.8;1630944
ЛУКОЙЛ;D;08/06/11;000000;1788;2331463
ЛУКОЙЛ;D;09/06/11;000000;1800;2142206
ЛУКОЙЛ;D;10/06/11;000000;1785.1;1966327
ЛУКОЙЛ;D;14/06/11;000000;1771.9;1353197
ЛУКОЙЛ;D;15/06/11;000000;1774;2616840
ЛУКОЙЛ;D;16/06/11;000000;1773;1787346
ЛУКОЙЛ;D;17/06/11;000000;1740;1588758
ЛУКОЙЛ;D;20/06/11;000000;1737.9;1455374
ЛУКОЙЛ;D;21/06/11;000000;1738;1100419
ЛУКОЙЛ;D;22/06/11;000000;1754;1438136
ЛУКОЙЛ;D;23/06/11;000000;1720;1995042
ЛУКОЙЛ;D;24/06/11;000000;1745.9;1547665
ЛУКОЙЛ;D;27/06/11;000000;1746.5;1468878
ЛУКОЙЛ;D;28/06/11;000000;1762;1711059
ЛУКОЙЛ;D;29/06/11;000000;1757;1155556
ЛУКОЙЛ;D;30/06/11;000000;1777.3;1382474
ЛУКОЙЛ;D;01/07/11;000000;1793;1914435
ЛУКОЙЛ;D;04/07/11;000000;1803.9;908677
ЛУКОЙЛ;D;05/07/11;000000;1804.7;1109779
ЛУКОЙЛ;D;06/07/11;000000;1789.8;1215458
ЛУКОЙЛ;D;07/07/11;000000;1837.5;1981895
ЛУКОЙЛ;D;08/07/11;000000;1827.1;1821017
ЛУКОЙЛ;D;11/07/11;000000;1803.9;1443198
ЛУКОЙЛ;D;12/07/11;000000;1808.4;2537456
ЛУКОЙЛ;D;13/07/11;000000;1822;1588553
ЛУКОЙЛ;D;14/07/11;000000;1837;1766225
ЛУКОЙЛ;D;15/07/11;000000;1838.1;1671165
ЛУКОЙЛ;D;18/07/11;000000;1810;1504461
ЛУКОЙЛ;D;19/07/11;000000;1826.1;1419105
ЛУКОЙЛ;D;20/07/11;000000;1823;1050059
ЛУКОЙЛ;D;21/07/11;000000;1872;2327664
ЛУКОЙЛ;D;22/07/11;000000;1875;1617906
ЛУКОЙЛ;D;25/07/11;000000;1878;1439592
ЛУКОЙЛ;D;26/07/11;000000;1871.4;1080094
ЛУКОЙЛ;D;27/07/11;000000;1846.4;1352730
ЛУКОЙЛ;D;28/07/11;000000;1858.7;1116259
ЛУКОЙЛ;D;29/07/11;000000;1848;1608554
ЛУКОЙЛ;D;01/08/11;000000;1860;1674797
ЛУКОЙЛ;D;02/08/11;000000;1835;1701700
ЛУКОЙЛ;D;03/08/11;000000;1785;2531705
ЛУКОЙЛ;D;04/08/11;000000;1740;2690810
ЛУКОЙЛ;D;05/08/11;000000;1710.1;3674383
ЛУКОЙЛ;D;08/08/11;000000;1669;3561427
ЛУКОЙЛ;D;09/08/11;000000;1674.9;5234081
ЛУКОЙЛ;D;10/08/11;000000;1590;3428757
ЛУКОЙЛ;D;11/08/11;000000;1615;4259195
ЛУКОЙЛ;D;12/08/11;000000;1619.7;3226654
ЛУКОЙЛ;D;15/08/11;000000;1667;1549812
ЛУКОЙЛ;D;16/08/11;000000;1628;2088098
ЛУКОЙЛ;D;17/08/11;000000;1652.9;1883878
ЛУКОЙЛ;D;18/08/11;000000;1632;2732808
ЛУКОЙЛ;D;19/08/11;000000;1630;3591560
ЛУКОЙЛ;D;22/08/11;000000;1626.2;1819800
ЛУКОЙЛ;D;23/08/11;000000;1672;2544002
ЛУКОЙЛ;D;24/08/11;000000;1686;2056339
ЛУКОЙЛ;D;25/08/11;000000;1652.8;2165082
ЛУКОЙЛ;D;26/08/11;000000;1680;2274984
ЛУКОЙЛ;D;29/08/11;000000;1738.9;2475757
ЛУКОЙЛ;D;30/08/11;000000;1728.7;2136380
ЛУКОЙЛ;D;31/08/11;000000;1739.2;2039365
ЛУКОЙЛ;D;01/09/11;000000;1738;2120055
ЛУКОЙЛ;D;02/09/11;000000;1706.5;1654959
ЛУКОЙЛ;D;05/09/11;000000;1697.8;1774687
ЛУКОЙЛ;D;06/09/11;000000;1722.1;1907420
ЛУКОЙЛ;D;07/09/11;000000;1770.3;2072671
ЛУКОЙЛ;D;08/09/11;000000;1760;2367246
ЛУКОЙЛ;D;09/09/11;000000;1727;2139635
ЛУКОЙЛ;D;12/09/11;000000;1723.8;2265893
ЛУКОЙЛ;D;13/09/11;000000;1708.4;2496462
ЛУКОЙЛ;D;14/09/11;000000;1727;2179612
ЛУКОЙЛ;D;15/09/11;000000;1733;4735424
ЛУКОЙЛ;D;16/09/11;000000;1725.3;2157507
ЛУКОЙЛ;D;19/09/11;000000;1741.7;2000445
ЛУКОЙЛ;D;20/09/11;000000;1770.2;1853152
ЛУКОЙЛ;D;21/09/11;000000;1767.8;1563826
ЛУКОЙЛ;D;22/09/11;000000;1595.1;5605947
ЛУКОЙЛ;D;23/09/11;000000;1537.1;5904063
ЛУКОЙЛ;D;26/09/11;000000;1575.6;4121625
ЛУКОЙЛ;D;27/09/11;000000;1606.3;2800240
ЛУКОЙЛ;D;28/09/11;000000;1617.3;2676973
ЛУКОЙЛ;D;29/09/11;000000;1653.8;2844870
ЛУКОЙЛ;D;30/09/11;000000;1637.6;3232083
ЛУКОЙЛ;D;03/10/11;000000;1605;3013290
ЛУКОЙЛ;D;04/10/11;000000;1550;3466412
ЛУКОЙЛ;D;05/10/11;000000;1547.1;2849668
ЛУКОЙЛ;D;06/10/11;000000;1591.4;2486069
ЛУКОЙЛ;D;07/10/11;000000;1618.7;2609555
ЛУКОЙЛ;D;10/10/11;000000;1670;2263394
ЛУКОЙЛ;D;11/10/11;000000;1664;2242949
ЛУКОЙЛ;D;12/10/11;000000;1686.5;2233847
ЛУКОЙЛ;D;13/10/11;000000;1666.8;2969123
ЛУКОЙЛ;D;14/10/11;000000;1712;2378292
ЛУКОЙЛ;D;17/10/11;000000;1675;3064309
ЛУКОЙЛ;D;18/10/11;000000;1725.7;3035805
ЛУКОЙЛ;D;19/10/11;000000;1707.4;2586547
ЛУКОЙЛ;D;20/10/11;000000;1701.3;1939877
ЛУКОЙЛ;D;21/10/11;000000;1746;1959184
ЛУКОЙЛ;D;24/10/11;000000;1777.9;2367178
ЛУКОЙЛ;D;25/10/11;000000;1756.7;1979449
ЛУКОЙЛ;D;26/10/11;000000;1770;2586061
ЛУКОЙЛ;D;27/10/11;000000;1759;3339792
ЛУКОЙЛ;D;28/10/11;000000;1761;2569042
ЛУКОЙЛ;D;31/10/11;000000;1758.1;1750173
ЛУКОЙЛ;D;01/11/11;000000;1740;2705636
ЛУКОЙЛ;D;02/11/11;000000;1760;2141080
ЛУКОЙЛ;D;03/11/11;000000;1766;2572933
ЛУКОЙЛ;D;07/11/11;000000;1805;1845253
ЛУКОЙЛ;D;08/11/11;000000;1800;2268209
ЛУКОЙЛ;D;09/11/11;000000;1764.7;2862798
ЛУКОЙЛ;D;10/11/11;000000;1785.7;2550717
ЛУКОЙЛ;D;11/11/11;000000;1735.3;3376887
ЛУКОЙЛ;D;14/11/11;000000;1720.3;1777325
ЛУКОЙЛ;D;15/11/11;000000;1742.1;3005163
ЛУКОЙЛ;D;16/11/11;000000;1741.1;2213485
ЛУКОЙЛ;D;17/11/11;000000;1742.6;2190486
ЛУКОЙЛ;D;18/11/11;000000;1713.9;2268542
ЛУКОЙЛ;D;21/11/11;000000;1647.5;2711630
ЛУКОЙЛ;D;22/11/11;000000;1653.6;2000864
ЛУКОЙЛ;D;23/11/11;000000;1661.5;2034022
ЛУКОЙЛ;D;24/11/11;000000;1565.8;1356198
ЛУКОЙЛ;D;25/11/11;000000;1639.5;2268779
ЛУКОЙЛ;D;28/11/11;000000;1714;2206816
ЛУКОЙЛ;D;29/11/11;000000;1704.5;1579825
ЛУКОЙЛ;D;30/11/11;000000;1725;3110299
ЛУКОЙЛ;D;01/12/11;000000;1705;2795382
ЛУКОЙЛ;D;02/12/11;000000;1704;2423987
ЛУКОЙЛ;D;05/12/11;000000;1727;1535881
ЛУКОЙЛ;D;06/12/11;000000;1666;2776445
ЛУКОЙЛ;D;07/12/11;000000;1659.5;2346165
ЛУКОЙЛ;D;08/12/11;000000;1687.7;2806108
ЛУКОЙЛ;D;09/12/11;000000;1613.4;3281550
ЛУКОЙЛ;D;12/12/11;000000;1595.7;2136039
ЛУКОЙЛ;D;13/12/11;000000;1628.5;2669387
ЛУКОЙЛ;D;14/12/11;000000;1610.8;2602024
ЛУКОЙЛ;D;15/12/11;000000;1624.9;3531124
ЛУКОЙЛ;D;16/12/11;000000;1610;1861363
ЛУКОЙЛ;D;19/12/11;000000;1633;1645810
ЛУКОЙЛ;D;20/12/11;000000;1654;1280656
