<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
Сбербанк;D;07/06/10;000000;71.14;270930219
Сбербанк;D;08/06/10;000000;70.95;309313364
Сбербанк;D;09/06/10;000000;71.9;254071466
Сбербанк;D;10/06/10;000000;73.29;251711305
Сбербанк;D;11/06/10;000000;72.19;192746032
Сбербанк;D;15/06/10;000000;76;242082162
Сбербанк;D;16/06/10;000000;76.71;264342433
Сбербанк;D;17/06/10;000000;78.5;341856181
Сбербанк;D;18/06/10;000000;80.3;231283301
Сбербанк;D;21/06/10;000000;84.02;213279036
Сбербанк;D;22/06/10;000000;82.41;256580028
Сбербанк;D;23/06/10;000000;80.85;173907932
Сбербанк;D;24/06/10;000000;80.28;181469258
Сбербанк;D;25/06/10;000000;78;197010494
Сбербанк;D;28/06/10;000000;80.13;169068031
Сбербанк;D;29/06/10;000000;77.5;177491330
Сбербанк;D;30/06/10;000000;76.5;279914202
Сбербанк;D;01/07/10;000000;71.9;238132128
Сбербанк;D;02/07/10;000000;72.98;275095930
Сбербанк;D;05/07/10;000000;73.37;94778049
Сбербанк;D;06/07/10;000000;76.7;218552099
Сбербанк;D;07/07/10;000000;77.49;269657516
Сбербанк;D;08/07/10;000000;77.18;244471129
Сбербанк;D;09/07/10;000000;77.66;184961602
Сбербанк;D;12/07/10;000000;79.8;236060133
Сбербанк;D;13/07/10;000000;82.47;266859709
Сбербанк;D;14/07/10;000000;82.06;229084622
Сбербанк;D;15/07/10;000000;80.76;288413414
Сбербанк;D;16/07/10;000000;79.07;242516787
Сбербанк;D;19/07/10;000000;80.5;168773074
Сбербанк;D;20/07/10;000000;79.8;199892620
Сбербанк;D;21/07/10;000000;81.9;225537883
Сбербанк;D;22/07/10;000000;83.93;239728498
Сбербанк;D;23/07/10;000000;83.01;209419525
Сбербанк;D;26/07/10;000000;84.19;168866750
Сбербанк;D;27/07/10;000000;84.62;209534194
Сбербанк;D;28/07/10;000000;84.28;193947538
Сбербанк;D;29/07/10;000000;86.58;165124914
Сбербанк;D;30/07/10;000000;84.56;180445211
Сбербанк;D;02/08/10;000000;86.58;157548448
Сбербанк;D;03/08/10;000000;85.84;137192088
Сбербанк;D;04/08/10;000000;85.84;166965471
Сбербанк;D;05/08/10;000000;84.3;161368871
Сбербанк;D;06/08/10;000000;82.83;146647425
Сбербанк;D;09/08/10;000000;83.68;103460399
Сбербанк;D;10/08/10;000000;82.8;132899617
Сбербанк;D;11/08/10;000000;80.93;141721813
Сбербанк;D;12/08/10;000000;80.92;174055044
Сбербанк;D;13/08/10;000000;80.71;159775648
Сбербанк;D;16/08/10;000000;79.97;155733478
Сбербанк;D;17/08/10;000000;81.26;151199205
Сбербанк;D;18/08/10;000000;80.6;133762795
Сбербанк;D;19/08/10;000000;79.4;164823318
Сбербанк;D;20/08/10;000000;78.37;152472041
Сбербанк;D;23/08/10;000000;77.95;149927797
Сбербанк;D;24/08/10;000000;75.4;178429176
Сбербанк;D;25/08/10;000000;73.99;224036560
Сбербанк;D;26/08/10;000000;76.62;247165773
Сбербанк;D;27/08/10;000000;77.01;219280872
Сбербанк;D;30/08/10;000000;77.3;115973037
Сбербанк;D;31/08/10;000000;78.31;156077246
Сбербанк;D;01/09/10;000000;80.42;188134726
Сбербанк;D;02/09/10;000000;80.63;166018543
Сбербанк;D;03/09/10;000000;81.72;172225993
Сбербанк;D;06/09/10;000000;81.74;60616188
Сбербанк;D;07/09/10;000000;79.95;132463379
Сбербанк;D;08/09/10;000000;82.18;210631323
Сбербанк;D;09/09/10;000000;83.66;217947911
Сбербанк;D;10/09/10;000000;83.36;130481879
Сбербанк;D;13/09/10;000000;84.59;139737215
Сбербанк;D;14/09/10;000000;84.5;210460821
Сбербанк;D;15/09/10;000000;84.45;158565396
Сбербанк;D;16/09/10;000000;83;161719713
Сбербанк;D;17/09/10;000000;82.15;125661791
Сбербанк;D;20/09/10;000000;83.37;124949259
Сбербанк;D;21/09/10;000000;83.84;100486042
Сбербанк;D;22/09/10;000000;82.73;137482594
Сбербанк;D;23/09/10;000000;84.3;165836113
Сбербанк;D;24/09/10;000000;84.81;146326378
Сбербанк;D;27/09/10;000000;83.66;124657145
Сбербанк;D;28/09/10;000000;83.06;125555628
Сбербанк;D;29/09/10;000000;83.9;135777836
Сбербанк;D;30/09/10;000000;86.08;157234837
Сбербанк;D;01/10/10;000000;89.09;332497240
Сбербанк;D;04/10/10;000000;89.88;194116829
Сбербанк;D;05/10/10;000000;91.97;198933551
Сбербанк;D;06/10/10;000000;91.2;210679688
Сбербанк;D;07/10/10;000000;90.4;145184294
Сбербанк;D;08/10/10;000000;90.5;125265331
Сбербанк;D;11/10/10;000000;91.74;64367686
Сбербанк;D;12/10/10;000000;90.9;130463869
Сбербанк;D;13/10/10;000000;91.3;224522972
Сбербанк;D;14/10/10;000000;91.47;174933487
Сбербанк;D;15/10/10;000000;92.53;167179901
Сбербанк;D;18/10/10;000000;94.96;226993882
Сбербанк;D;19/10/10;000000;95.37;258837908
Сбербанк;D;20/10/10;000000;97.7;206026144
Сбербанк;D;21/10/10;000000;103.31;384467605
Сбербанк;D;22/10/10;000000;101.9;240136905
Сбербанк;D;25/10/10;000000;102.3;132205725
Сбербанк;D;26/10/10;000000;101.42;156415796
Сбербанк;D;27/10/10;000000;99.72;138773378
Сбербанк;D;28/10/10;000000;99.35;151053464
Сбербанк;D;29/10/10;000000;101.36;170857229
Сбербанк;D;01/11/10;000000;101.85;145595372
Сбербанк;D;02/11/10;000000;102.35;97477001
Сбербанк;D;03/11/10;000000;103.3;98268642
Сбербанк;D;08/11/10;000000;103.95;157184534
Сбербанк;D;09/11/10;000000;103.59;155943617
Сбербанк;D;10/11/10;000000;100.44;215254638
Сбербанк;D;11/11/10;000000;98.4;233843753
Сбербанк;D;12/11/10;000000;97.94;233508942
Сбербанк;D;13/11/10;000000;97.8;24175706
Сбербанк;D;15/11/10;000000;99.2;145106810
Сбербанк;D;16/11/10;000000;95.26;243384333
Сбербанк;D;17/11/10;000000;97.2;279940569
Сбербанк;D;18/11/10;000000;99.66;225176730
Сбербанк;D;19/11/10;000000;98.7;170964435
Сбербанк;D;22/11/10;000000;99.15;168513234
Сбербанк;D;23/11/10;000000;98.5;221630895
Сбербанк;D;24/11/10;000000;101.31;219261599
Сбербанк;D;25/11/10;000000;102.6;173822312
Сбербанк;D;26/11/10;000000;101.36;175775832
Сбербанк;D;29/11/10;000000;100.71;163681100
Сбербанк;D;30/11/10;000000;101.51;161790608
Сбербанк;D;01/12/10;000000;103.34;167913467
Сбербанк;D;02/12/10;000000;103.64;226962277
Сбербанк;D;03/12/10;000000;103.03;175138963
Сбербанк;D;06/12/10;000000;105.56;252123948
Сбербанк;D;07/12/10;000000;107.37;249128445
Сбербанк;D;08/12/10;000000;104.67;276698625
Сбербанк;D;09/12/10;000000;104.63;204816498
Сбербанк;D;10/12/10;000000;104.92;110014872
Сбербанк;D;13/12/10;000000;107.45;136882979
Сбербанк;D;14/12/10;000000;107.25;149079640
Сбербанк;D;15/12/10;000000;107.7;159752615
Сбербанк;D;16/12/10;000000;106.3;114529382
Сбербанк;D;17/12/10;000000;105.7;90665041
Сбербанк;D;20/12/10;000000;105.6;95560115
Сбербанк;D;21/12/10;000000;106.8;87229299
Сбербанк;D;22/12/10;000000;106.78;74034699
Сбербанк;D;23/12/10;000000;106.99;42771708
Сбербанк;D;24/12/10;000000;106.23;34266824
Сбербанк;D;27/12/10;000000;105.12;41766666
Сбербанк;D;28/12/10;000000;104.47;59891225
Сбербанк;D;29/12/10;000000;104.35;65921459
Сбербанк;D;30/12/10;000000;104.18;54044346
Сбербанк;D;11/01/11;000000;103.78;168406876
Сбербанк;D;12/01/11;000000;107.08;158712647
Сбербанк;D;13/01/11;000000;107.54;202646796
Сбербанк;D;14/01/11;000000;107.21;111897736
Сбербанк;D;17/01/11;000000;109.57;129051807
Сбербанк;D;18/01/11;000000;108.08;183527344
Сбербанк;D;19/01/11;000000;107.66;135772907
Сбербанк;D;20/01/11;000000;105.21;163710824
Сбербанк;D;21/01/11;000000;105.61;184520051
Сбербанк;D;24/01/11;000000;104.05;139752929
Сбербанк;D;25/01/11;000000;105.98;174452721
Сбербанк;D;26/01/11;000000;108.6;161644704
Сбербанк;D;27/01/11;000000;107.74;185539296
Сбербанк;D;28/01/11;000000;106.38;115500592
Сбербанк;D;31/01/11;000000;105.9;163140511
Сбербанк;D;01/02/11;000000;106.4;156880794
Сбербанк;D;02/02/11;000000;104.3;196960580
Сбербанк;D;03/02/11;000000;103.88;145795677
Сбербанк;D;04/02/11;000000;102.8;142787689
Сбербанк;D;07/02/11;000000;103.18;153308269
Сбербанк;D;08/02/11;000000;101.42;184806342
Сбербанк;D;09/02/11;000000;99.86;174115609
Сбербанк;D;10/02/11;000000;96.3;237727992
Сбербанк;D;11/02/11;000000;101.04;317066273
Сбербанк;D;14/02/11;000000;101.29;195742623
Сбербанк;D;15/02/11;000000;99.51;186506270
Сбербанк;D;16/02/11;000000;100.6;208517235
Сбербанк;D;17/02/11;000000;100.9;167323686
Сбербанк;D;18/02/11;000000;100.82;130788454
Сбербанк;D;21/02/11;000000;100.49;118327600
Сбербанк;D;22/02/11;000000;98.51;190535862
Сбербанк;D;24/02/11;000000;97.2;253185087
Сбербанк;D;25/02/11;000000;100.34;173537011
Сбербанк;D;28/02/11;000000;102.1;172872541
Сбербанк;D;01/03/11;000000;99.89;194517470
Сбербанк;D;02/03/11;000000;99.5;155797080
Сбербанк;D;03/03/11;000000;101.99;182517510
Сбербанк;D;04/03/11;000000;100.33;148101060
Сбербанк;D;05/03/11;000000;101.55;41909580
Сбербанк;D;09/03/11;000000;102.91;205471730
Сбербанк;D;10/03/11;000000;99.77;198927020
Сбербанк;D;11/03/11;000000;98.75;240848030
Сбербанк;D;14/03/11;000000;97.1;215345190
Сбербанк;D;15/03/11;000000;95;299992170
Сбербанк;D;16/03/11;000000;94.47;250036360
Сбербанк;D;17/03/11;000000;98.19;235001610
Сбербанк;D;18/03/11;000000;100.16;250926500
Сбербанк;D;21/03/11;000000;100.54;209520610
Сбербанк;D;22/03/11;000000;100.3;194512590
Сбербанк;D;23/03/11;000000;101.1;179121390
Сбербанк;D;24/03/11;000000;105.09;300405520
Сбербанк;D;25/03/11;000000;106.94;259999140
Сбербанк;D;28/03/11;000000;106.23;124941030
Сбербанк;D;29/03/11;000000;106.26;178188040
Сбербанк;D;30/03/11;000000;106.93;134080750
Сбербанк;D;31/03/11;000000;106.65;113921210
Сбербанк;D;01/04/11;000000;108.72;182181370
Сбербанк;D;04/04/11;000000;108.43;163365480
Сбербанк;D;05/04/11;000000;106.85;176803510
Сбербанк;D;06/04/11;000000;107.99;138653300
Сбербанк;D;07/04/11;000000;106.98;130011960
Сбербанк;D;08/04/11;000000;109.1;156518950
Сбербанк;D;11/04/11;000000;108.48;126496150
Сбербанк;D;12/04/11;000000;104.88;170039540
Сбербанк;D;13/04/11;000000;106.29;240510560
Сбербанк;D;14/04/11;000000;106.43;163927510
Сбербанк;D;15/04/11;000000;105.92;115614900
Сбербанк;D;18/04/11;000000;100.34;188427990
Сбербанк;D;19/04/11;000000;101.61;157972640
Сбербанк;D;20/04/11;000000;102.84;150979180
Сбербанк;D;21/04/11;000000;102.66;110915840
Сбербанк;D;22/04/11;000000;103.92;69351870
Сбербанк;D;25/04/11;000000;101.83;98764570
Сбербанк;D;26/04/11;000000;101.5;137655280
Сбербанк;D;27/04/11;000000;100.17;131626440
Сбербанк;D;28/04/11;000000;101.14;159142010
Сбербанк;D;29/04/11;000000;100;91282620
Сбербанк;D;03/05/11;000000;97.7;120970010
Сбербанк;D;04/05/11;000000;96.4;200576050
Сбербанк;D;05/05/11;000000;95.61;194388310
Сбербанк;D;06/05/11;000000;98.2;212174190
Сбербанк;D;10/05/11;000000;97.35;146315250
Сбербанк;D;11/05/11;000000;96.78;135249030
Сбербанк;D;12/05/11;000000;96.7;183346350
Сбербанк;D;13/05/11;000000;97.99;132271680
Сбербанк;D;16/05/11;000000;97.91;137087380
Сбербанк;D;17/05/11;000000;96.07;144229780
Сбербанк;D;18/05/11;000000;97.17;117738280
Сбербанк;D;19/05/11;000000;96.53;118474330
Сбербанк;D;20/05/11;000000;94;159584510
Сбербанк;D;23/05/11;000000;91.65;146009210
Сбербанк;D;24/05/11;000000;93.62;154140430
Сбербанк;D;25/05/11;000000;95.25;138722550
Сбербанк;D;26/05/11;000000;95.7;148232070
Сбербанк;D;27/05/11;000000;97.1;137457630
Сбербанк;D;30/05/11;000000;97.4;50095440
Сбербанк;D;31/05/11;000000;97.59;122400010
Сбербанк;D;01/06/11;000000;96.73;111473090
Сбербанк;D;02/06/11;000000;96.91;114890120
Сбербанк;D;03/06/11;000000;95.02;149927040
Сбербанк;D;06/06/11;000000;95.9;152936660
Сбербанк;D;07/06/11;000000;96.25;129974910
Сбербанк;D;08/06/11;000000;95.9;148534400
Сбербанк;D;09/06/11;000000;99.22;177920170
Сбербанк;D;10/06/11;000000;97.55;118616990
Сбербанк;D;14/06/11;000000;97.7;116235940
Сбербанк;D;15/06/11;000000;97.7;132374760
Сбербанк;D;16/06/11;000000;96.97;139158940
Сбербанк;D;17/06/11;000000;95.33;109353160
Сбербанк;D;20/06/11;000000;94.76;87937420
Сбербанк;D;21/06/11;000000;96.05;102960150
Сбербанк;D;22/06/11;000000;95.74;68448010
Сбербанк;D;23/06/11;000000;94.19;144048920
Сбербанк;D;24/06/11;000000;97.15;180237050
Сбербанк;D;27/06/11;000000;96.54;111237920
Сбербанк;D;28/06/11;000000;99.15;156322610
Сбербанк;D;29/06/11;000000;99.47;139926970
Сбербанк;D;30/06/11;000000;100;128747820
Сбербанк;D;01/07/11;000000;104.5;316938780
Сбербанк;D;04/07/11;000000;104.72;119590680
Сбербанк;D;05/07/11;000000;104.3;139218500
Сбербанк;D;06/07/11;000000;104.36;135412510
Сбербанк;D;07/07/11;000000;107.62;192761880
Сбербанк;D;08/07/11;000000;105.27;160521770
Сбербанк;D;11/07/11;000000;102.46;153154000
Сбербанк;D;12/07/11;000000;102.55;227715690
Сбербанк;D;13/07/11;000000;103.89;159259090
Сбербанк;D;14/07/11;000000;104.31;160446150
Сбербанк;D;15/07/11;000000;105.46;193091740
Сбербанк;D;18/07/11;000000;101.3;204840310
Сбербанк;D;19/07/11;000000;102.34;153961040
Сбербанк;D;20/07/11;000000;101.9;123727160
Сбербанк;D;21/07/11;000000;103.03;256125270
Сбербанк;D;22/07/11;000000;101.8;187667070
Сбербанк;D;25/07/11;000000;102.62;141087020
Сбербанк;D;26/07/11;000000;102.21;128084270
Сбербанк;D;27/07/11;000000;101.62;110938840
Сбербанк;D;28/07/11;000000;102.64;121460900
Сбербанк;D;29/07/11;000000;101.75;109483880
Сбербанк;D;01/08/11;000000;102.75;134213380
Сбербанк;D;02/08/11;000000;102.47;125543680
Сбербанк;D;03/08/11;000000;99.47;197037040
Сбербанк;D;04/08/11;000000;98.6;245449440
Сбербанк;D;05/08/11;000000;95.85;322724990
Сбербанк;D;08/08/11;000000;89.76;269693890
Сбербанк;D;09/08/11;000000;91.56;475787740
Сбербанк;D;10/08/11;000000;85.16;432824850
Сбербанк;D;11/08/11;000000;83.72;438823260
Сбербанк;D;12/08/11;000000;85.5;364112060
Сбербанк;D;15/08/11;000000;88.06;197576790
Сбербанк;D;16/08/11;000000;86.45;197026720
Сбербанк;D;17/08/11;000000;87.05;207661880
Сбербанк;D;18/08/11;000000;81.59;262331740
Сбербанк;D;19/08/11;000000;78.78;396537890
Сбербанк;D;22/08/11;000000;78.73;275551960
Сбербанк;D;23/08/11;000000;77.44;345863940
Сбербанк;D;24/08/11;000000;78;319136630
Сбербанк;D;25/08/11;000000;78.9;412876100
Сбербанк;D;26/08/11;000000;77.79;331451880
Сбербанк;D;29/08/11;000000;81.7;232429870
Сбербанк;D;30/08/11;000000;82.15;271887060
Сбербанк;D;31/08/11;000000;84.93;287171750
Сбербанк;D;01/09/11;000000;85.09;301231260
Сбербанк;D;02/09/11;000000;82.4;237675470
Сбербанк;D;05/09/11;000000;80.2;233378760
Сбербанк;D;06/09/11;000000;80.45;296573410
Сбербанк;D;07/09/11;000000;83.67;267578380
Сбербанк;D;08/09/11;000000;85.57;327830520
Сбербанк;D;09/09/11;000000;83.2;265032890
Сбербанк;D;12/09/11;000000;79.63;298405070
Сбербанк;D;13/09/11;000000;80.41;314890280
Сбербанк;D;14/09/11;000000;80.04;266667560
Сбербанк;D;15/09/11;000000;80.9;322552270
Сбербанк;D;16/09/11;000000;81.49;285289070
Сбербанк;D;19/09/11;000000;80.07;211711300
Сбербанк;D;20/09/11;000000;81.8;299449870
Сбербанк;D;21/09/11;000000;81.72;193823910
Сбербанк;D;22/09/11;000000;73.8;383081750
Сбербанк;D;23/09/11;000000;69.99;463152830
Сбербанк;D;26/09/11;000000;69.4;451641490
Сбербанк;D;27/09/11;000000;72.72;355182190
Сбербанк;D;28/09/11;000000;71;241725490
Сбербанк;D;29/09/11;000000;74.7;413363890
Сбербанк;D;30/09/11;000000;70.44;394684060
Сбербанк;D;03/10/11;000000;68.2;317341990
Сбербанк;D;04/10/11;000000;62.65;458051540
Сбербанк;D;05/10/11;000000;62.79;533261920
Сбербанк;D;06/10/11;000000;65.8;464463130
Сбербанк;D;07/10/11;000000;68.22;369318650
Сбербанк;D;10/10/11;000000;70.6;318242130
Сбербанк;D;11/10/11;000000;70.1;324986780
Сбербанк;D;12/10/11;000000;74.11;467171260
Сбербанк;D;13/10/11;000000;75;533175840
Сбербанк;D;14/10/11;000000;80.72;619491270
Сбербанк;D;17/10/11;000000;79.1;572735700
Сбербанк;D;18/10/11;000000;78.19;579376160
Сбербанк;D;19/10/11;000000;80.74;487969800
Сбербанк;D;20/10/11;000000;80.84;546032640
Сбербанк;D;21/10/11;000000;81.9;304999220
Сбербанк;D;24/10/11;000000;84.29;359643880
Сбербанк;D;25/10/11;000000;82.09;339668770
Сбербанк;D;26/10/11;000000;83.55;392284520
Сбербанк;D;27/10/11;000000;85.46;358880750
Сбербанк;D;28/10/11;000000;85.4;345049430
Сбербанк;D;31/10/11;000000;81.88;277931430
Сбербанк;D;01/11/11;000000;77.2;357337540
Сбербанк;D;02/11/11;000000;78.92;431567530
Сбербанк;D;03/11/11;000000;80.9;516010050
Сбербанк;D;07/11/11;000000;82.53;316084930
Сбербанк;D;08/11/11;000000;84.22;287260010
Сбербанк;D;09/11/11;000000;78.7;498328310
Сбербанк;D;10/11/11;000000;80.4;565957610
Сбербанк;D;11/11/11;000000;80.8;313796490
Сбербанк;D;14/11/11;000000;80.12;323408070
Сбербанк;D;15/11/11;000000;80.6;344015240
Сбербанк;D;16/11/11;000000;79.75;299466310
Сбербанк;D;17/11/11;000000;80.45;419760950
Сбербанк;D;18/11/11;000000;80.03;262470430
Сбербанк;D;21/11/11;000000;75.99;293803290
Сбербанк;D;22/11/11;000000;76.4;272599350
Сбербанк;D;23/11/11;000000;76.8;335403030
Сбербанк;D;24/11/11;000000;73.82;177337880
Сбербанк;D;25/11/11;000000;78.27;319155930
Сбербанк;D;28/11/11;000000;83;320434010
Сбербанк;D;29/11/11;000000;82.58;251721600
Сбербанк;D;30/11/11;000000;87.55;448111280
Сбербанк;D;01/12/11;000000;87.7;392995200
Сбербанк;D;02/12/11;000000;89.5;410145150
Сбербанк;D;05/12/11;000000;89.93;202788430
Сбербанк;D;06/12/11;000000;85.9;306040560
Сбербанк;D;07/12/11;000000;85.25;356619320
Сбербанк;D;08/12/11;000000;85.99;281726700
Сбербанк;D;09/12/11;000000;82.4;329421190
Сбербанк;D;12/12/11;000000;79.9;267378540
Сбербанк;D;13/12/11;000000;82.72;388135530
Сбербанк;D;14/12/11;000000;80.8;352715630
Сбербанк;D;15/12/11;000000;82.27;326773200
Сбербанк;D;16/12/11;000000;80.63;222904100
Сбербанк;D;19/12/11;000000;81.8;244669450
Сбербанк;D;20/12/11;000000;82.71;214515410
Сбербанк;D;21/12/11;000000;80.22;241736430
Сбербанк;D;22/12/11;000000;79.99;178441460
Сбербанк;D;23/12/11;000000;80;123492000
Сбербанк;D;26/12/11;000000;81.42;87519430
Сбербанк;D;27/12/11;000000;80;83223050
Сбербанк;D;28/12/11;000000;79.28;70881100
Сбербанк;D;29/12/11;000000;78.8;102850780
Сбербанк;D;30/12/11;000000;79.4;60992850
Сбербанк;D;03/01/12;000000;82.41;79049790
Сбербанк;D;04/01/12;000000;83.52;136772110
Сбербанк;D;05/01/12;000000;82.55;110283870
Сбербанк;D;06/01/12;000000;83.2;126161090
Сбербанк;D;09/01/12;000000;83.88;89385070
Сбербанк;D;10/01/12;000000;86.81;231676230
Сбербанк;D;11/01/12;000000;84.85;247416950
Сбербанк;D;12/01/12;000000;84.3;222091930
Сбербанк;D;13/01/12;000000;83.6;182459130
Сбербанк;D;16/01/12;000000;83.95;124331590
Сбербанк;D;17/01/12;000000;84.66;196357760
Сбербанк;D;18/01/12;000000;84.7;174659590
Сбербанк;D;19/01/12;000000;85.7;227812500
Сбербанк;D;20/01/12;000000;85.13;161054350
Сбербанк;D;23/01/12;000000;85.02;231997760
Сбербанк;D;24/01/12;000000;85.04;174639920
Сбербанк;D;25/01/12;000000;87.05;333071400
Сбербанк;D;26/01/12;000000;90.4;362190490
Сбербанк;D;27/01/12;000000;90.8;200327380
Сбербанк;D;30/01/12;000000;88.92;176819850
Сбербанк;D;31/01/12;000000;90.17;179109830
Сбербанк;D;01/02/12;000000;92.75;255303400
Сбербанк;D;02/02/12;000000;92.62;238150070
Сбербанк;D;03/02/12;000000;94.52;163941140
Сбербанк;D;06/02/12;000000;93.8;156747030
Сбербанк;D;07/02/12;000000;93.46;173155180
Сбербанк;D;08/02/12;000000;95.17;183859380
Сбербанк;D;09/02/12;000000;95.28;244928870
Сбербанк;D;10/02/12;000000;93.94;154301080
Сбербанк;D;13/02/12;000000;96.19;171469900
Сбербанк;D;14/02/12;000000;96.36;174978480
Сбербанк;D;15/02/12;000000;97.2;169883490
Сбербанк;D;16/02/12;000000;96.24;169841370
Сбербанк;D;17/02/12;000000;96.76;149610900
Сбербанк;D;20/02/12;000000;97.5;96506980
Сбербанк;D;21/02/12;000000;96.68;139554930
Сбербанк;D;22/02/12;000000;96.09;152308980
Сбербанк;D;24/02/12;000000;99.02;209221050
Сбербанк;D;27/02/12;000000;99.72;185495470
Сбербанк;D;28/02/12;000000;98.64;156238760
Сбербанк;D;29/02/12;000000;100.19;165353640
Сбербанк;D;01/03/12;000000;100.25;140916220
Сбербанк;D;02/03/12;000000;101.6;172344990
Сбербанк;D;05/03/12;000000;102.3;150583560
Сбербанк;D;06/03/12;000000;97.37;258949960
Сбербанк;D;07/03/12;000000;97.68;195392990
Сбербанк;D;11/03/12;000000;99.57;54819740
Сбербанк;D;12/03/12;000000;99.09;183129370
Сбербанк;D;13/03/12;000000;100.53;141328770
Сбербанк;D;14/03/12;000000;103.32;244652180
Сбербанк;D;15/03/12;000000;100.65;273838110
Сбербанк;D;16/03/12;000000;100.18;155860220
Сбербанк;D;19/03/12;000000;99.67;165104350
Сбербанк;D;20/03/12;000000;98.49;136881500
Сбербанк;D;21/03/12;000000;98.2;169406250
Сбербанк;D;22/03/12;000000;96;174676230
Сбербанк;D;23/03/12;000000;97.6;169406920
Сбербанк;D;26/03/12;000000;99.98;145024390
Сбербанк;D;27/03/12;000000;97.79;164809690
Сбербанк;D;28/03/12;000000;95.91;223090110
Сбербанк;D;29/03/12;000000;93.55;200278500
Сбербанк;D;30/03/12;000000;94.86;213564910
Сбербанк;D;02/04/12;000000;95.13;145721740
Сбербанк;D;03/04/12;000000;98;220727520
Сбербанк;D;04/04/12;000000;96.17;178630150
Сбербанк;D;05/04/12;000000;97.42;206109740
Сбербанк;D;06/04/12;000000;95.64;116217370
Сбербанк;D;09/04/12;000000;95.92;168407820
Сбербанк;D;10/04/12;000000;95.55;181689200
Сбербанк;D;11/04/12;000000;96;161909890
Сбербанк;D;12/04/12;000000;95.41;141555250
Сбербанк;D;13/04/12;000000;94.18;135304280
Сбербанк;D;16/04/12;000000;92.31;189478980
Сбербанк;D;17/04/12;000000;93.23;160227770
Сбербанк;D;18/04/12;000000;92.9;139560760
Сбербанк;D;19/04/12;000000;94.35;147573460
Сбербанк;D;20/04/12;000000;95;122239810
Сбербанк;D;23/04/12;000000;92.54;117834810
Сбербанк;D;24/04/12;000000;92.65;119386460
Сбербанк;D;25/04/12;000000;93.75;101935100
Сбербанк;D;26/04/12;000000;92.62;99341000
Сбербанк;D;27/04/12;000000;93.79;116572050
Сбербанк;D;28/04/12;000000;93.95;14104410
Сбербанк;D;02/05/12;000000;93.06;106143030
Сбербанк;D;03/05/12;000000;92.55;106464200
Сбербанк;D;04/05/12;000000;90.83;154978600
Сбербанк;D;05/05/12;000000;90.42;23108560
Сбербанк;D;07/05/12;000000;88.5;86033710
Сбербанк;D;08/05/12;000000;89.53;104475140
Сбербанк;D;10/05/12;000000;91.79;111584590
Сбербанк;D;11/05/12;000000;91.04;104555420
Сбербанк;D;12/05/12;000000;90.99;18762220
Сбербанк;D;14/05/12;000000;87.55;105540170
Сбербанк;D;15/05/12;000000;88.19;170375330
Сбербанк;D;16/05/12;000000;86.91;181681380
Сбербанк;D;17/05/12;000000;80.71;306004150
